,Episode,Duration,Slots,Score,Epsilon,min_loss,success rate,success_rate
134,134,0.12000000000025324,300,-138.60000000000005,0.6665709337861376,0.03565558046102524,,"[3, 3, 4, 6]"
135,135,0.1160000000002448,290,-123.4,0.6645712209847792,0.03535347431898117,,"[3, 6, 4, 9]"
136,136,0.10800000000022791,270,-123.30000000000001,0.6625775073218249,0.034499071538448334,,"[5, 4, 4, 4]"
137,137,0.1160000000002448,290,-140.2,0.6605897747998594,0.034283049404621124,,"[1, 5, 4, 10]"
138,138,0.12400000000026168,310,-131.60000000000002,0.6586080054754598,0.03610590845346451,,"[3, 5, 4, 7]"
139,139,0.12000000000021593,300,-125.70000000000003,0.6566321814590335,0.035228703171014786,,"[6, 4, 4, 8]"
140,140,0.11199999999973898,280,-121.5,0.6546622849146564,0.03525932878255844,,"[5, 3, 4, 12]"
141,141,0.11999999999972033,300,-141.79999999999998,0.6526982980599124,0.03541106730699539,,"[3, 3, 4, 6]"
142,142,0.12799999999970169,320,-121.70000000000002,0.6507402031657327,0.03428644314408302,,"[5, 4, 4, 12]"
143,143,0.11599999999972965,290,-132.80000000000004,0.6487879825562355,0.03274046629667282,,"[3, 2, 4, 8]"
144,144,0.11199999999973898,280,-132.29999999999998,0.6468416186085668,0.03726625442504883,,"[3, 5, 4, 9]"
145,145,0.1079999999997483,270,-121.3,0.6449010937527411,0.0316055603325367,,"[3, 4, 4, 14]"
146,146,0.11599999999972965,290,-147.7,0.6429663904714829,0.035194139927625656,,"[0, 3, 4, 6]"
147,147,0.11599999999972965,290,-139.99999999999997,0.6410374913000684,0.038055889308452606,,"[1, 8, 4, 9]"
148,148,0.11599999999972965,290,-120.30000000000004,0.6391143788261682,0.030994638800621033,,"[3, 7, 4, 5]"
149,149,0.11999999999972033,300,-119.69999999999999,0.6371970356896897,0.0350465327501297,,"[5, 4, 4, 6]"
150,150,0.11999999999972033,300,-137.4,0.6352854445826206,0.03714270517230034,,"[2, 3, 4, 9]"
151,151,0.11599999999972965,290,-130.90000000000003,0.6333795882488727,0.03605828434228897,,"[2, 4, 4, 7]"
152,152,0.11599999999972965,290,-123.30000000000001,0.6314794494841262,0.035006262362003326,,"[3, 6, 4, 6]"
153,153,0.11199999999973898,280,-124.30000000000001,0.6295850111356738,0.03521665930747986,,"[3, 6, 4, 8]"
154,154,0.1079999999997483,270,-125.9,0.6276962561022668,0.03443632647395134,,"[3, 5, 4, 9]"
155,155,0.12399999999971101,310,-124.30000000000001,0.62581316733396,0.03631968051195145,,"[5, 5, 4, 7]"
156,156,0.1079999999997483,270,-154.8,0.623935727831958,0.03659448400139809,,"[1, 3, 4, 13]"
157,157,0.11199999999973898,280,-127.00000000000003,0.6220639206484622,0.03817117214202881,,"[4, 2, 4, 10]"
158,158,0.12399999999971101,310,-134.39999999999998,0.6201977288865168,0.03321487829089165,,"[2, 2, 4, 7]"
159,159,0.11199999999973898,280,-108.60000000000001,0.6183371356998573,0.02867688238620758,,"[6, 6, 4, 10]"
160,160,0.12399999999971101,310,-126.2,0.6164821242927577,0.02966667152941227,,"[2, 5, 4, 10]"
161,161,0.11599999999972965,290,-138.70000000000005,0.6146326779198794,0.03538281470537186,,"[2, 3, 4, 12]"
162,162,0.12399999999971101,310,-102.70000000000002,0.6127887798861198,0.03432595357298851,,"[10, 4, 4, 7]"
163,163,0.11199999999973898,280,-124.5,0.6109504135464614,0.03617114946246147,,"[3, 5, 4, 6]"
164,164,0.11599999999972965,290,-138.70000000000005,0.609117562305822,0.03485605865716934,,"[1, 2, 4, 8]"
165,165,0.11999999999972033,300,-124.1,0.6072902096189046,0.032877370715141296,,"[5, 2, 4, 9]"
166,166,0.11999999999972033,300,-134.10000000000002,0.6054683389900478,0.0367959663271904,,"[3, 2, 4, 6]"
167,167,0.11599999999972965,290,-131.7,0.6036519339730777,0.035306401550769806,,"[2, 6, 4, 8]"
168,168,0.11599999999972965,290,-130.30000000000004,0.6018409781711584,0.03302236273884773,,"[3, 4, 4, 16]"
169,169,0.1079999999997483,270,-119.3,0.6000354552366449,0.030363883823156357,,"[4, 5, 4, 10]"
170,170,0.11199999999973898,280,-129.1,0.598235348870935,0.03546422719955444,,"[1, 4, 4, 8]"
171,171,0.12799999999970169,320,-133.5,0.5964406428243222,0.033429790288209915,,"[3, 4, 4, 8]"
172,172,0.11599999999972965,290,-147.50000000000006,0.5946513208958493,0.03171166032552719,,"[1, 2, 4, 3]"
173,173,0.12399999999971101,310,-119.10000000000002,0.5928673669331617,0.03443700075149536,,"[6, 5, 4, 5]"
174,174,0.11999999999972033,300,-138.60000000000002,0.5910887648323622,0.03519773483276367,,"[2, 2, 4, 7]"
175,175,0.11999999999972033,300,-114.6,0.5893154985378651,0.03278898447751999,,"[6, 7, 4, 4]"
176,176,0.11999999999972033,300,-135.8,0.5875475520422515,0.03349169343709946,,"[3, 2, 4, 8]"
177,177,0.11599999999972965,290,-126.90000000000002,0.5857849093861247,0.03491070121526718,,"[1, 4, 4, 11]"
178,178,0.11199999999973898,280,-143.70000000000002,0.5840275546579663,0.03330748528242111,,"[3, 1, 4, 17]"
179,179,0.11599999999972965,290,-132.70000000000005,0.5822754719939924,0.03803357481956482,,"[2, 4, 4, 9]"
180,180,0.11999999999972033,300,-128.50000000000003,0.5805286455780104,0.028316443786025047,,"[3, 5, 4, 4]"
181,181,0.11599999999972965,290,-128.79999999999998,0.5787870596412764,0.03776653856039047,,"[2, 4, 4, 10]"
182,182,0.12799999999970169,320,-128.8,0.5770506984623526,0.03348362445831299,,"[3, 3, 4, 9]"
